word, absfrequency, relfrequency
a-prancing,1,0.00
a-prowling,1,0.00
a-purpose,1,0.00
a-quaking,1,0.00
a-rab,1,0.00
a-ripping,1,0.00
a-risin,1,0.00
a-rolling,1,0.00
a-runnin,1,0.00
a-sailing,1,0.00
a-saying,1,0.00
a-saying;,1,0.00
a-scraping,1,0.00
a-shout,1,0.00
a-sliding,1,0.00
a-slipping,1,0.00
a-snoring,1,0.00
a-snuffling:,1,0.00
a-spinning,1,0.00
a-sprawlin,1,0.00
a-startin,1,0.00
a-studying,1,0.00
a-swelling,1,0.00
a-swinging,1,0.00
a-talkin,1,0.00
a-tearing,1,0.00
a-telling,1,0.00
a-thinking,1,0.00
a-threatening,1,0.00
a-tiptoe,1,0.00
a-treat,1,0.00
a-tremblin,1,0.00
a-trickling,1,0.00
a-trusting,1,0.00
a-tryin,1,0.00
a-trying,1,0.00
a-wandering,1,0.00
a-wanted,1,0.00
a-watching,1,0.00
a-ways,1,0.00
a-weaving,1,0.00
a-whimpering,1,0.00
a-whirling,1,0.00
a-whoopin,1,0.00
a-wiping,1,0.00
abide,1,0.00
aboard--clumb,1,0.00
abolitionist,1,0.00
above-board,1,0.00
above-board;,1,0.00
abram,1,0.00
abroad;,1,0.00
abuse,1,0.00
abused,1,0.00
abusing,1,0.00
accept,1,0.00
accepting,1,0.00
accessed,1,0.00
accessible,1,0.00
accident,1,0.00
ache,1,0.00
acknowledging,1,0.00
acquit;,1,0.00
across--a,1,0.00
across;,1,0.00
action,1,0.00
actions,1,0.00
actual,1,0.00
adage,1,0.00
adam,1,0.00
adam--he,1,0.00
add,1,0.00
addition,1,0.00
additions,1,0.00
addled,1,0.00
addling,1,0.00
address,1,0.00
addresses,1,0.00
admirable,1,0.00
admitted,1,0.00
adolphus,1,0.00
adopt,1,0.00
advance--so,1,0.00
advance;,1,0.00
adventure--that,1,0.00
adventures;,1,0.00
advertisements,1,0.00
advise,1,0.00
afeard;,1,0.00
affairs--if,1,0.00
afflicted,1,0.00
afforded,1,0.00
affront,1,0.00
afoot,1,0.00
afraid--nobody,1,0.00
african,1,0.00
again--,1,0.00
again--and,1,0.00
again--i,1,0.00
again--inside,1,0.00
again--it,1,0.00
again--stiller,1,0.00
again--tell,1,0.00
again--till,1,0.00
again--which,1,0.00
agent,1,0.00
aggravate,1,0.00
aggravating,1,0.00
ago--maybe,1,0.00
ahead--i,1,0.00
aiming,1,0.00
air--bang,1,0.00
airs,1,0.00
airs--they,1,0.00
airy,1,0.00
ak,1,0.00
alarm;,1,0.00
alassin,1,0.00
all--every,1,0.00
all--i,1,0.00
all--nor,1,0.00
all--so,1,0.00
all--what,1,0.00
all:,1,0.00
alleys,1,0.00
allycumpain,1,0.00
aloft,1,0.00
alone--and,1,0.00
alter,1,0.00
alteration,1,0.00
alternate,1,0.00
aluz,1,0.00
always--i,1,0.00
ambuscade;,1,0.00
ambush,1,0.00
amen,1,0.00
amen:,1,0.00
amighty,1,0.00
ammunition,1,0.00
ammunition;,1,0.00
amost,1,0.00
amounted,1,0.00
amputate,1,0.00
amusing,1,0.00
ancesters,1,0.00
and--and--and,1,0.00
and--but,1,0.00
and--say,1,0.00
and--well,1,0.00
andy,1,0.00
anear,1,0.00
angelina,1,0.00
angels,1,0.00
animal,1,0.00
ankle-deep,1,0.00
ankles,1,0.00
another--and,1,0.00
answered,1,0.00
answering,1,0.00
answers,1,0.00
antonette,1,0.00
anxiety,1,0.00
anxious;,1,0.00
any;,1,0.00
anything;,1,0.00
anyway--and,1,0.00
anyway--jim,1,0.00
anywheres--perfectly,1,0.00
anywhers,1,0.00
apart;,1,0.00
apiece--all,1,0.00
apologizing,1,0.00
appear,1,0.00
appearing,1,0.00
appears,1,0.00
apple-brandy,1,0.00
apples,1,0.00
apply,1,0.00
appointments,1,0.00
appreciate,1,0.00
approach,1,0.00
approve,1,0.00
apron-strings,1,0.00
aps,1,0.00
apthorps--which,1,0.00
arab--but,1,0.00
araminta,1,0.00
archibald,1,0.00
ards,1,0.00
are--_cowards_--and,1,0.00
argue,1,0.00
argued,1,0.00
arise,1,0.00
ark,1,0.00
arkansaw--never,1,0.00
arm--_very_,1,0.00
arm;,1,0.00
armand,1,0.00
armful,1,0.00
armor,1,0.00
arms;,1,0.00
army,1,0.00
around--but,1,0.00
around--except,1,0.00
arrangement,1,0.00
array,1,0.00
arrive,1,0.00
arriving,1,0.00
arrow--that,1,0.00
arrows,1,0.00
arter;,1,0.00
arthur,1,0.00
article,1,0.00
as-is,1,0.00
ascend,1,0.00
ash-piles,1,0.00
ashamed;,1,0.00
asho,1,0.00
ask;,1,0.00
asleep--and,1,0.00
asleep--he,1,0.00
asleep;,1,0.00
ass,1,0.00
assistance,1,0.00
assisted,1,0.00
astonishin,1,0.00
at--,1,0.00
attached,1,0.00
attend,1,0.00
attitude,1,0.00
atto_,1,0.00
attraction,1,0.00
auctioneer,1,0.00
audience--and,1,0.00
author:,1,0.00
awake,1,0.00
away--i,1,0.00
away--or,1,0.00
away--trading-scows,1,0.00
away--you,1,0.00
awfulest,1,0.00
awning,1,0.00
awning-post,1,0.00
awning-posts,1,0.00
awready,1,0.00
awry,1,0.00
ba,1,0.00
babtis,1,0.00
baby--it,1,0.00
back--i,1,0.00
back--if,1,0.00
back--we,1,0.00
back-down,1,0.00
back;,1,0.00
backed,1,0.00
backwards;,1,0.00
backwoods,1,0.00
bacon;,1,0.00
bad--i,1,0.00
badly,1,0.00
bagged,1,0.00
bags,1,0.00
bailed,1,0.00
bait,1,0.00
bake,1,0.00
baker,1,0.00
bald,1,0.00
baldhead;,1,0.00
balditude,1,0.00
baldy,1,0.00
balls,1,0.00
balum--balum,1,0.00
bandage,1,0.00
banging,1,0.00
bangs,1,0.00
banished;,1,0.00
bank--about,1,0.00
bank-note,1,0.00
banks;,1,0.00
baptist,1,0.00
bark;,1,0.00
barked,1,0.00
barn,1,0.00
barnes,1,0.00
barred,1,0.00
barrel-hoop,1,0.00
barring,1,0.00
base,1,0.00
bashful,1,0.00
bath,1,0.00
baton,1,0.00
battered-up,1,0.00
battle,1,0.00
battlements,1,0.00
battles,1,0.00
be--,1,0.00
be--boys,1,0.00
be--you,1,0.00
beards,1,0.00
bearings,1,0.00
beast,1,0.00
beat--,1,0.00
beatenes,1,0.00
beating,1,0.00
beautiful;,1,0.00
beauty,1,0.00
beauty--and,1,0.00
beaver,1,0.00
because--,1,0.00
bed:,1,0.00
bedclothes;,1,0.00
bedquilt,1,0.00
bedroom,1,0.00
bedtime,1,0.00
bee,1,0.00
beehive,1,0.00
beeswax,1,0.00
before--blacker,1,0.00
before--tell,1,0.00
beg,1,0.00
begging,1,0.00
begin;,1,0.00
behold,1,0.00
being:,1,0.00
beings,1,0.00
belch,1,0.00
believes--let,1,0.00
bell--,1,0.00
bellow,1,0.00
bells,1,0.00
below;,1,0.00
belt,1,0.00
belted,1,0.00
belting,1,0.00
bend;,1,0.00
bending,1,0.00
benefactors,1,0.00
benjamin,1,0.00
benvenuto,1,0.00
bequest,1,0.00
besides;,1,0.00
bessie,1,0.00
best-dressed,1,0.00
best-naturedest,1,0.00
better--i,1,0.00
bewitched,1,0.00
beyond,1,0.00
bid,1,0.00
bidder,1,0.00
big-bug,1,0.00
big;,1,0.00
biler-factry,1,0.00
biler-factry;,1,0.00
bilge,1,0.00
bilgewater;,1,0.00
biling,1,0.00
biljy,1,0.00
bill;,1,0.00
billion,1,0.00
bills--and,1,0.00
binary,1,0.00
biography;,1,0.00
birnam,1,0.00
birth--,1,0.00
birthday,1,0.00
bit;,1,0.00
bites,1,0.00
biting,1,0.00
bits,1,0.00
bitterer,1,0.00
bitters,1,0.00
bitts,1,0.00
black--no,1,0.00
blackberries,1,0.00
blackest,1,0.00
blackest--_fst,1,0.00
blackguarding,1,0.00
blattered,1,0.00
blazed,1,0.00
blazed;,1,0.00
bleed;,1,0.00
bleeding;,1,0.00
blessedest,1,0.00
blessing;,1,0.00
blethers,1,0.00
blim-blammin,1,0.00
blind;,1,0.00
blinders,1,0.00
blindfold,1,0.00
blinked,1,0.00
blister,1,0.00
blithesome,1,0.00
block,1,0.00
blodgett,1,0.00
blodgett--_reverend_,1,0.00
blodgett--elexander,1,0.00
blood-curdling,1,0.00
blooded,1,0.00
bloom,1,0.00
blossom,1,0.00
blotted,1,0.00
blubber,1,0.00
blubbers,1,0.00
blue-arrow,1,0.00
blue-black,1,0.00
bluejay,1,0.00
bluest,1,0.00
bly,1,0.00
bo,1,0.00
bodies,1,0.00
bodkin,1,0.00
bofe,1,0.00
bogus,1,0.00
bolted,1,0.00
bolthead,1,0.00
bones,1,0.00
boo-hooing,1,0.00
book--i,1,0.00
book--means,1,0.00
book--which,1,0.00
book-mark,1,0.00
book;,1,0.00
books;,1,0.00
boom--boom--boom--twelve,1,0.00
boomed,1,0.00
boomed;,1,0.00
boot-heel,1,0.00
boot-tops,1,0.00
border,1,0.00
bored,1,0.00
borrowing;,1,0.00
boss--ain,1,0.00
boston,1,0.00
botherin,1,0.00
bothersome,1,0.00
bothring,1,0.00
bots;,1,0.00
bottle;,1,0.00
bottoms,1,0.00
bounce,1,0.00
bounded,1,0.00
bounden,1,0.00
bourne,1,0.00
bouts,1,0.00
bove,1,0.00
bowie,1,0.00
boxed;,1,0.00
boy--good-by,1,0.00
boy--keep,1,0.00
boys;,1,0.00
br--helped,1,0.00
bradish,1,0.00
bragged,1,0.00
bran-new,1,0.00
brass-band,1,0.00
bray,1,0.00
brazen,1,0.00
breakers,1,0.00
breakfas,1,0.00
breakfast-horn,1,0.00
breakfast-time,1,0.00
breast;,1,0.00
breasts,1,0.00
breathed,1,0.00
breathes,1,0.00
breathing,1,0.00
breaths,1,0.00
breff,1,0.00
brewing,1,0.00
brick;,1,0.00
bricked,1,0.00
bricks,1,0.00
bridge,1,0.00
bridgewater;,1,0.00
bright--it,1,0.00
bringing-up,1,0.00
brings,1,0.00
brisk:,1,0.00
brisken,1,0.00
bristles,1,0.00
britches-pocket,1,0.00
broad-sword,1,0.00
broke--because,1,0.00
broken-down,1,0.00
broomsticks,1,0.00
brother--gone,1,0.00
brother;,1,0.00
brotherly,1,0.00
brown-study;,1,0.00
brute,1,0.00
bub,1,0.00
buckle,1,0.00
buckled,1,0.00
buckner,1,0.00
bucks,1,0.00
buckshot,1,0.00
bug,1,0.00
buil,1,0.00
building,1,0.00
bulged,1,0.00
bulges,1,0.00
bull,1,0.00
bull--you,1,0.00
bull-headed,1,0.00
bulldog,1,0.00
bulled,1,0.00
bullet-holes,1,0.00
bullets;,1,0.00
bullfrogs,1,0.00
bullier,1,0.00
bulliest,1,0.00
bullinesses,1,0.00
bully;,1,0.00
bullyrag,1,0.00
bullyragged,1,0.00
bullyragging,1,0.00
bum,1,0.00
bumble-umble-um-bum-bum-bum-bum--and,1,0.00
bummers,1,0.00
bunches,1,0.00
bundles,1,0.00
bunker,1,0.00
bureau,1,0.00
burglars,1,0.00
burglary,1,0.00
burying,1,0.00
bushels,1,0.00
bushes;,1,0.00
business--appeared,1,0.00
business--which,1,0.00
business--yes,1,0.00
business@pglaf,1,0.00
bust;,1,0.00
busting,1,0.00
busy,1,0.00
butcher-knife,1,0.00
butt,1,0.00
butterflies,1,0.00
buttermilk,1,0.00
buttermilk--that,1,0.00
buttermilk;,1,0.00
butting,1,0.00
button,1,0.00
buying,1,0.00
buys,1,0.00
buzzing,1,0.00
by--didn,1,0.00
by--that,1,0.00
cabbages,1,0.00
cabin-light,1,0.00
calamity,1,0.00
calculate,1,0.00
calculating,1,0.00
callin,1,0.00
cameleopard,1,0.00
camp-fire--no,1,0.00
camp-meet,1,0.00
camp-meetin,1,0.00
campaign,1,0.00
camped,1,0.00
campfire,1,0.00
can--,1,0.00
cancer,1,0.00
candid,1,0.00
candle;,1,0.00
candles;,1,0.00
candlesticks,1,0.00
cane--the,1,0.00
cane;,1,0.00
cannelstick,1,0.00
cannibal,1,0.00
cannon-smoke,1,0.00
canoe--it,1,0.00
canoed,1,0.00
canoes,1,0.00
cantelopes,1,0.00
cap,1,0.00
capering,1,0.00
capital,1,0.00
capt,1,0.00
captains,1,0.00
captivated,1,0.00
captured,1,0.00
card,1,0.00
careened,1,0.00
carelessest,1,0.00
carpenter-shop--carpenters,1,0.00
carpenter;,1,0.00
carpet-stuff,1,0.00
carpets,1,0.00
carriages,1,0.00
carries,1,0.00
carts,1,0.00
carve,1,0.00
casanova,1,0.00
case-knife--and,1,0.00
case;,1,0.00
cases,1,0.00
cast-out,1,0.00
castles,1,0.00
cat-tail-lookin,1,0.00
catched--catched,1,0.00
catching--in,1,0.00
caterpillars,1,0.00
caught,1,0.00
cautious,1,0.00
cave-in,1,0.00
caverns,1,0.00
cavort,1,0.00
cavortings,1,0.00
cease,1,0.00
center,1,0.00
cents;,1,0.00
century,1,0.00
certain;,1,0.00
certainer,1,0.00
certainly,1,0.00
chained;,1,0.00
chair-back,1,0.00
chairs;,1,0.00
chalked,1,0.00
change;,1,0.00
characters,1,0.00
characters;,1,0.00
charcoal,1,0.00
charges,1,0.00
charging,1,0.00
charitable,1,0.00
charities,1,0.00
charlemagne;,1,0.00
charles,1,0.00
charlotte,1,0.00
charlotte;,1,0.00
charm,1,0.00
charts,1,0.00
chaw;,1,0.00
cheats,1,0.00
checked,1,0.00
checks,1,0.00
cheek--but,1,0.00
cheeks,1,0.00
cheeks;,1,0.00
cheeky,1,0.00
chelleeny,1,0.00
chevron,1,0.00
chewing-gum,1,0.00
children--children,1,0.00
chile;,1,0.00
chillen;,1,0.00
chilly;,1,0.00
chimbleys,1,0.00
chimbly-guy,1,0.00
chimbly;,1,0.00
chins,1,0.00
chippered,1,0.00
chipping,1,0.00
chips,1,0.00
chirrup,1,0.00
choice,1,0.00
choked,1,0.00
chopped,1,0.00
chopping,1,0.00
chops,1,0.00
christian,1,0.00
christopher,1,0.00
chuckle-headed,1,0.00
chuckles,1,0.00
chunk,1,0.00
chunks,1,0.00
churchyards,1,0.00
churning,1,0.00
chute,1,0.00
cincinnati;,1,0.00
circumstances,1,0.00
city,1,0.00
clack,1,0.00
clah,1,0.00
claim,1,0.00
claimant,1,0.00
claimed,1,0.00
claims,1,0.00
clan,1,0.00
clap,1,0.00
clapboards,1,0.00
clara,1,0.00
class,1,0.00
clatter,1,0.00
clattering;,1,0.00
claw,1,0.00
clawing,1,0.00
clayey,1,0.00
clean-shaved,1,0.00
cleanest,1,0.00
cleanse,1,0.00
clear--eleven,1,0.00
clearly,1,0.00
clever,1,0.00
climbing,1,0.00
clipped,1,0.00
clock--the,1,0.00
clock;,1,0.00
clogged,1,0.00
close-fit,1,0.00
closet,1,0.00
closet;,1,0.00
closing,1,0.00
clost,1,0.00
cloth,1,0.00
cloth;,1,0.00
clothes--just,1,0.00
clothes--very,1,0.00
clothes-line;,1,0.00
clothes;,1,0.00
clothing,1,0.00
cloud-bank,1,0.00
club,1,0.00
clue,1,0.00
clues,1,0.00
cluttered,1,0.00
coals,1,0.00
coarse-hand,1,0.00
coase,1,0.00
coat--and,1,0.00
coat-of-arms,1,0.00
coat-tail,1,0.00
coax,1,0.00
coaxing,1,0.00
cob,1,0.00
cobs,1,0.00
cocking,1,0.00
codes,1,0.00
cold-chisel,1,0.00
cold;,1,0.00
colicky,1,0.00
collared,1,0.00
collect,1,0.00
college,1,0.00
collins,1,0.00
colors,1,0.00
columbus,1,0.00
com--,1,0.00
combed,1,0.00
come--and,1,0.00
come--everybody;,1,0.00
come--the,1,0.00
come--to,1,0.00
comedy,1,0.00
comedy--and,1,0.00
comfortable--didn,1,0.00
comfortable--there,1,0.00
comforted;,1,0.00
comin,1,0.00
commence,1,0.00
commenced,1,0.00
commercial,1,0.00
committed,1,0.00
companionship,1,0.00
compilation,1,0.00
complain,1,0.00
complained,1,0.00
complaint,1,0.00
complicated,1,0.00
compliment,1,0.00
compliments;,1,0.00
compressed,1,0.00
concerns,1,0.00
concluded,1,0.00
confidential,1,0.00
confiding,1,0.00
confirmation,1,0.00
confirmed,1,0.00
conflict,1,0.00
congregation,1,0.00
congress,1,0.00
congress-water,1,0.00
congress-water--in,1,0.00
connecticut,1,0.00
connection,1,0.00
conqueror,1,0.00
consecutive,1,0.00
consekens,1,0.00
consequence,1,0.00
consequences,1,0.00
consequential,1,0.00
considable;,1,0.00
considerable;,1,0.00
consideration,1,0.00
considered,1,0.00
considerin,1,0.00
considering,1,0.00
consulting--and,1,0.00
consummation,1,0.00
consumption,1,0.00
contagion,1,0.00
containing,1,0.00
contented,1,0.00
contents,1,0.00
contract,1,0.00
contracted,1,0.00
contrary,1,0.00
contrite,1,0.00
contrive,1,0.00
contrived,1,0.00
contumely,1,0.00
convention;,1,0.00
convert,1,0.00
convince,1,0.00
convinced,1,0.00
cooled,1,0.00
cooper,1,0.00
corked,1,0.00
corn-beef,1,0.00
corn-bread,1,0.00
corn-cob,1,0.00
corn-cribs,1,0.00
corn-crust,1,0.00
corn-dodgers,1,0.00
corn-fields,1,0.00
corner;,1,0.00
corners,1,0.00
corporation,1,0.00
corrupt,1,0.00
corrupted,1,0.00
coss,1,0.00
costume,1,0.00
cot;,1,0.00
cotton-fields,1,0.00
couchant,1,0.00
cough,1,0.00
couldst;,1,0.00
count--anybody,1,0.00
counterfeit,1,0.00
counterfeit-money,1,0.00
counterpin,1,0.00
counting;,1,0.00
countries,1,0.00
court-house,1,0.00
courting,1,0.00
cove,1,0.00
covering,1,0.00
cowhiding,1,0.00
cowpath,1,0.00
craft,1,0.00
crafts,1,0.00
cramp,1,0.00
crash,1,0.00
cravats,1,0.00
craw;,1,0.00
crawfished,1,0.00
crawl--a,1,0.00
crawly;,1,0.00
crayons,1,0.00
crazy--crazy,1,0.00
crease,1,0.00
credit;,1,0.00
creep,1,0.00
creeps,1,0.00
creepy,1,0.00
creetur,1,0.00
crep,1,0.00
crest,1,0.00
creturs,1,0.00
crew,1,0.00
crews,1,0.00
crime,1,0.00
critical,1,0.00
crooked-handled,1,0.00
crossbones,1,0.00
crossing;,1,0.00
crossings;,1,0.00
crowd;,1,0.00
crowding,1,0.00
crowds,1,0.00
cruel,1,0.00
cruised,1,0.00
crush,1,0.00
crust,1,0.00
cry-baby,1,0.00
cub,1,0.00
cubboard,1,0.00
cuff,1,0.00
cupboard,1,0.00
cups,1,0.00
cur,1,0.00
curiosity;,1,0.00
curious;,1,0.00
curl,1,0.00
curled-up,1,0.00
curls,1,0.00
curly,1,0.00
currant,1,0.00
currents,1,0.00
currycomb,1,0.00
curse,1,0.00
curtains,1,0.00
cuss-words,1,0.00
cussedest,1,0.00
customary,1,0.00
cutthroats,1,0.00
d--,1,0.00
dab,1,0.00
dad-blame,1,0.00
dad-fetchedes,1,0.00
dadblamedest,1,0.00
dah--dat,1,0.00
dah_,1,0.00
dainty,1,0.00
damaged,1,0.00
damrell,1,0.00
damrell--didn,1,0.00
damrell;,1,0.00
dan,1,0.00
dances,1,0.00
dancette,1,0.00
dancing,1,0.00
dancing-school;,1,0.00
dandy,1,0.00
dang,1,0.00
danger;,1,0.00
dangerous,1,0.00
dangers,1,0.00
dangle,1,0.00
dangled,1,0.00
dar,1,0.00
dare,1,0.00
dared,1,0.00
dares,1,0.00
dark--and,1,0.00
dark--which,1,0.00
darken,1,0.00
darkened,1,0.00
darking,1,0.00
darkish-paly,1,0.00
darling,1,0.00
dart,1,0.00
dash,1,0.00
dashes,1,0.00
data,1,0.00
date:,1,0.00
daughter;,1,0.00
daughters,1,0.00
day--only,1,0.00
daylight--it,1,0.00
days;,1,0.00
daytimes;,1,0.00
dazzling,1,0.00
dead--for,1,0.00
dead--you,1,0.00
dead;,1,0.00
deadly,1,0.00
deal--one,1,0.00
deary,1,0.00
death;,1,0.00
debts;,1,0.00
dec,1,0.00
decanter,1,0.00
deceived,1,0.00
decided:,1,0.00
deck-hand;,1,0.00
deductible,1,0.00
deep-laid,1,0.00
deeper,1,0.00
deeper--didn,1,0.00
deeply,1,0.00
deer,1,0.00
defects,1,0.00
defense,1,0.00
deffersit,1,0.00
deffersit;,1,0.00
deffersits,1,0.00
deffisit,1,0.00
deffisit--you,1,0.00
delay,1,0.00
deletions,1,0.00
delirium,1,0.00
demand,1,0.00
den--it,1,0.00
denied,1,0.00
dent,1,0.00
depends,1,0.00
derive,1,0.00
derived,1,0.00
derned,1,0.00
derrick,1,0.00
descendant,1,0.00
deserve;,1,0.00
deserving,1,0.00
design,1,0.00
desperadoes,1,0.00
desperate,1,0.00
desperately,1,0.00
despise,1,0.00
despises,1,0.00
despite,1,0.00
desprate,1,0.00
detach,1,0.00
determine,1,0.00
devilment,1,0.00
deviltry,1,0.00
devoutly,1,0.00
dexter,1,0.00
deyselves,1,0.00
dialects,1,0.00
diamonds,1,0.00
dick,1,0.00
dickens,1,0.00
dictionary,1,0.00
did--,1,0.00
die--which,1,0.00
die;,1,0.00
died;,1,0.00
difference--just,1,0.00
difficulty,1,0.00
diffunt,1,0.00
dimmish,1,0.00
ding-busted,1,0.00
dingnation,1,0.00
dinner;,1,0.00
dinners,1,0.00
dipper,1,0.00
direct,1,0.00
direction,1,0.00
directions,1,0.00
director,1,0.00
dis-yer,1,0.00
dis:,1,0.00
disappears,1,0.00
disappoint,1,0.00
disciples,1,0.00
disclaim,1,0.00
disclaimers,1,0.00
discontinue,1,0.00
discourage,1,0.00
discouraged-like,1,0.00
discovered,1,0.00
discovering,1,0.00
discuss,1,0.00
diseased;,1,0.00
disgrace,1,0.00
disgraced,1,0.00
disgusting,1,0.00
disk,1,0.00
display,1,0.00
displayed,1,0.00
dissatisfied:,1,0.00
dissentering,1,0.00
dissipating,1,0.00
distinct,1,0.00
distinctions,1,0.00
distracted,1,0.00
distress,1,0.00
distressid,1,0.00
distributed:,1,0.00
distributor,1,0.00
dive,1,0.00
dived,1,0.00
dived--and,1,0.00
divining-rod,1,0.00
do--but,1,0.00
do--everybody,1,0.00
do--he--well,1,0.00
do--there,1,0.00
do:,1,0.00
documents--leastways,1,0.00
does:,1,0.00
doesn,1,0.00
dog--and,1,0.00
dog-collar,1,0.00
dog-fennel,1,0.00
dog-fight,1,0.00
dog-fight--unless,1,0.00
dog-irons,1,0.00
dog-leg,1,0.00
dogs--circle,1,0.00
doings,1,0.00
doll,1,0.00
dollars--and,1,0.00
dolphin,1,0.00
domesday,1,0.00
domestic,1,0.00
donation,1,0.00
donjon-keep,1,0.00
donors,1,0.00
door--and,1,0.00
door--you,1,0.00
doors--but,1,0.00
doorsteps,1,0.00
dooryards,1,0.00
dot,1,0.00
dot--paints,1,0.00
dote,1,0.00
double-barrel,1,0.00
double-barreled,1,0.00
double-hull,1,0.00
double-team,1,0.00
doubt,1,0.00
doubted,1,0.00
doubts,1,0.00
doughnuts,1,0.00
down--afraid,1,0.00
down--yes,1,0.00
down--you,1,0.00
down-stairs--nobody,1,0.00
down-stairs--where,1,0.00
downhearted,1,0.00
downhearted;,1,0.00
downloading,1,0.00
downstairs,1,0.00
doxolojer,1,0.00
dozed,1,0.00
draft,1,0.00
drafts,1,0.00
drag--and,1,0.00
dratted,1,0.00
draw,1,0.00
drawers,1,0.00
drawing,1,0.00
drawls,1,0.00
drawly,1,0.00
draws,1,0.00
dream;,1,0.00
dreamed,1,0.00
dreaming,1,0.00
dreaming;,1,0.00
dreams,1,0.00
dreamy,1,0.00
drear,1,0.00
dress;,1,0.00
dresses,1,0.00
dressing-room,1,0.00
dried-up,1,0.00
drift-canoe,1,0.00
drift-wood,1,0.00
drinkin,1,0.00
dronings,1,0.00
droop,1,0.00
drooped,1,0.00
drooping,1,0.00
dropped;,1,0.00
drot,1,0.00
drownd,1,0.00
drownded--you,1,0.00
drownded:,1,0.00
drownded;,1,0.00
drug,1,0.00
drugged--now,1,0.00
drunken,1,0.00
drunks,1,0.00
dry-goods,1,0.00
ducks,1,0.00
dudley;,1,0.00
duke--and,1,0.00
duke--answer,1,0.00
duke--you,1,0.00
dumb--en,1,0.00
dummy,1,0.00
duncan,1,0.00
dungeon:,1,0.00
dunsinane,1,0.00
dusky,1,0.00
dust,1,0.00
dusted,1,0.00
dwelling-house,1,0.00
e-mail,1,0.00
earlier,1,0.00
earls,1,0.00
earn,1,0.00
ears;,1,0.00
ease,1,0.00
eased-up,1,0.00
easiest,1,0.00
easily,1,0.00
east;,1,0.00
easy--_given_,1,0.00
easy;,1,0.00
eats,1,0.00
eaves,1,0.00
eavesdrop,1,0.00
edgeways,1,0.00
edging,1,0.00
editorial,1,0.00
educated,1,0.00
educational,1,0.00
edward,1,0.00
eight;,1,0.00
eighty,1,0.00
eighty-seven,1,0.00
ein,1,0.00
either;,1,0.00
elbow;,1,0.00
eldest,1,0.00
elect,1,0.00
elected,1,0.00
ell,1,0.00
em--they,1,0.00
embattled,1,0.00
embers,1,0.00
emperor,1,0.00
employee,1,0.00
enamel,1,0.00
enchantment,1,0.00
encores,1,0.00
end;,1,0.00
ending,1,0.00
ends,1,0.00
endure,1,0.00
enemies,1,0.00
enemy,1,0.00
engineer,1,0.00
england--sheffield--preaches,1,0.00
england;,1,0.00
englishman--not,1,0.00
englishman;,1,0.00
englishmen,1,0.00
engrailed,1,0.00
enjoy,1,0.00
enjoying,1,0.00
enjoyment,1,0.00
enough--and,1,0.00
enough--hadn,1,0.00
enough--put,1,0.00
ensuring,1,0.00
enter,1,0.00
entire,1,0.00
entirely,1,0.00
equator,1,0.00
errors,1,0.00
erysiplas,1,0.00
escaping,1,0.00
especially,1,0.00
essays,1,0.00
estates--the,1,0.00
estimation,1,0.00
europe;,1,0.00
european,1,0.00
evade,1,0.00
eve,1,0.00
everlast,1,0.00
everlasting,1,0.00
every-wheres,1,0.00
everybody--then,1,0.00
everything--and,1,0.00
evidence;,1,0.00
exactly;,1,0.00
examine,1,0.00
example,1,0.00
excitement,1,0.00
exclusion,1,0.00
excuse,1,0.00
executive,1,0.00
exiled,1,0.00
exists,1,0.00
expectations,1,0.00
expend,1,0.00
explained,1,0.00
exploring,1,0.00
exploring;,1,0.00
exporting,1,0.00
exposed,1,0.00
express,1,0.00
extent,1,0.00
extra,1,0.00
extremest,1,0.00
eye-reach,1,0.00
eye;,1,0.00
eyebrows;,1,0.00
f3,1,0.00
face--it,1,0.00
faces;,1,0.00
facility:,1,0.00
fact,1,0.00
factory,1,0.00
facts;,1,0.00
faculties,1,0.00
failure;,1,0.00
fainted,1,0.00
fair;,1,0.00
fairbanks,1,0.00
faith,1,0.00
faithfuler,1,0.00
fallen,1,0.00
fambly,1,0.00
familiarity,1,0.00
families--and,1,0.00
families--mostly,1,0.00
family--i,1,0.00
family--than,1,0.00
fan-tods,1,0.00
fancy,1,0.00
fanning,1,0.00
fantods,1,0.00
far;,1,0.00
fardels,1,0.00
farm-houses,1,0.00
farm;,1,0.00
farmer-preachers,1,0.00
farms,1,0.00
farther--so,1,0.00
fashion,1,0.00
fastened,1,0.00
fatherless,1,0.00
favor,1,0.00
fear,1,0.00
feathered,1,0.00
feathers,1,0.00
feeding,1,0.00
feels,1,0.00
fellow--a,1,0.00
fellows;,1,0.00
felons,1,0.00
fence:,1,0.00
fend,1,0.00
fended,1,0.00
ferry-boat,1,0.00
ferryboat;,1,0.00
ferryman,1,0.00
fess--a,1,0.00
fessor,1,0.00
feuds,1,0.00
few--an,1,0.00
fiddle,1,0.00
fiddle-bow,1,0.00
fiddler,1,0.00
fidget,1,0.00
fidgeted,1,0.00
fidgeting,1,0.00
field,1,0.00
fifty-five--and,1,0.00
fifty-pound,1,0.00
fights,1,0.00
fill,1,0.00
finally,1,0.00
financial,1,0.00
fine-looking,1,0.00
fine;,1,0.00
finish,1,0.00
finished,1,0.00
finn],1,0.00
fire-faced,1,0.00
fire;,1,0.00
fireplace,1,0.00
firing,1,0.00
first-class,1,0.00
